V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,
1.2602,-0.020172,-1.1644,0.26625,2.1849,3.6074,-0.437,0.84874,0.17227,-0.019013,-0.54231,0.23619,-0.22254,0.19184,-0.15096,-0.10109,-0.51079,-0.076002,0.36306,-0.035543,-0.18247,-0.48165,-0.12801,1.01,0.89262,-0.3268,0.025039,0.012735,9.99,0
-0.47329,0.47963,1.5285,-0.098185,-0.00552,-0.77326,0.668,-0.030046,0.05842,-0.80675,-0.94876,0.011521,-0.53104,-0.14968,-0.77274,-0.085468,-0.19033,-0.57385,-0.33499,-0.085259,-0.14316,-0.41384,-0.038397,0.39934,0.11466,0.12123,-0.044413,0.0022688,32.51,0
-0.9924,1.6266,0.96025,0.091999,-0.23796,-0.5508,0.10865,-0.37849,-0.69448,-0.74547,0.33933,0.93741,1.2148,-0.26506,0.94209,0.071853,0.57163,-0.78108,-0.60078,-0.13386,0.60209,-0.69328,0.20974,0.36507,-0.19516,0.086514,0.18366,0.043364,8.99,0
1.1675,-0.31829,0.50246,0.033904,-0.58428,0.024592,-0.41374,0.18641,0.60594,-0.22131,1.1158,0.94168,-0.74434,0.11158,-0.68603,-0.43362,0.25064,-0.59692,0.39467,-0.13834,-0.040544,0.092396,-0.038321,0.11591,0.31973,1.1253,-0.058855,-0.014192,10,0
-1.1423,0.6264,2.5269,2.828,0.61926,0.89747,0.53628,-0.060163,-0.81375,1.4269,1.2003,0.094229,-0.63397,-0.32143,-0.11759,-0.72202,0.24144,-0.26465,1.2296,0.26369,-0.30975,-0.26917,0.1774,-0.019578,0.048651,0.068831,-0.2465,-0.23084,10.62,0
-2.3984,2.023,1.6285,-0.54048,-0.5126,0.23841,0.17194,0.17958,2.1253,2.0844,-1.4659,-0.61069,-0.66114,-1.2164,0.35078,0.044411,-0.54952,0.1468,0.26415,1.213,-0.44356,-0.35806,-0.29397,-0.46445,0.70425,0.42974,0.96805,0.40039,4.81,0
-0.84935,1.0195,1.5172,0.57947,0.53919,-0.21166,1.3465,-0.98969,0.90416,1.6297,-0.29498,-1.7323,-2.5833,-0.25572,1.7246,-0.92098,-0.23588,-0.20813,0.10279,0.065724,0.004282,0.50811,-0.18074,0.017425,-0.52566,-0.48066,-1.1877,-0.65482,12.2,0
1.1816,0.24141,0.024537,0.88583,-0.12147,-0.27555,-0.14241,0.031283,0.25333,-0.62459,1.1316,1.1262,0.45217,-1.5175,-0.98281,0.36651,0.72642,0.55884,0.39312,-0.010394,-0.14311,-0.17214,-0.15684,-0.045282,0.5838,0.41251,0.0014538,0.030863,12.31,0
-0.39894,0.94195,1.3593,0.01349,-0.19194,-0.82444,0.47495,0.17556,-0.36299,-0.28327,1.3252,-0.39648,-2.0207,0.18107,0.39985,0.61408,-0.052883,0.53764,0.13545,-0.012258,-0.22221,-0.70446,0.020807,0.42914,-0.2864,0.048579,0.2291,0.085802,2.69,0
-1.1189,-0.071366,2.8078,1.0257,-0.10075,0.50868,0.62031,-0.21314,0.33304,-0.074899,-0.34593,-0.23248,-0.16217,-0.69846,1.2458,-0.51421,-0.051724,-0.1228,0.21686,0.1013,-0.045782,0.45555,0.17094,0.076211,0.19764,-0.28667,-0.23053,-0.40508,100.37,0
-1.077,2.1409,1.1529,2.4588,0.57657,0.84596,0.015987,-2.7643,-1.1146,1.4384,-1.0154,0.074782,1.6234,-0.27068,1.0749,-0.022327,-0.33333,0.26959,0.99779,-0.23767,2.4294,-0.24454,0.063246,-0.44863,-0.23619,0.23394,-0.29567,-0.054945,1.5,0
1.3113,0.075028,-1.2928,-0.48315,2.1393,3.1816,-0.50505,0.80486,-0.074071,-0.21743,0.13158,-0.028146,0.01146,-0.11292,1.3,0.81281,-0.49548,0.16647,0.17518,0.032734,-0.34268,-1.1485,0.095279,0.94612,0.36971,0.11063,-0.021837,0.023638,1.98,0
-1.0692,1.24,0.54516,1.0054,-0.025696,-0.91067,0.42244,0.049283,-0.5646,0.1439,-0.32363,0.86236,1.6462,0.10324,0.88561,-0.27957,-0.1991,-0.10096,0.37432,-0.13416,0.14655,0.60299,0.13266,0.42711,-0.08403,-0.41719,-0.89788,-0.46204,2.98,0
-0.68577,0.55402,2.0148,-0.56103,0.68335,0.0022323,0.80439,-0.15456,0.3399,-0.96406,-1.604,0.61738,1.3835,-1.0276,-1.2856,0.53426,-1.3206,0.044955,-1.4938,-0.051472,0.11387,0.64272,-0.42198,-0.41162,0.35946,-0.54501,-0.040244,-0.096934,18.94,0
-0.21687,0.9009,1.5029,0.81249,0.19395,-0.031488,0.4908,0.12099,-0.90734,-0.10627,1.7508,1.1195,0.59208,0.3647,0.6115,-0.34977,-0.1743,-0.026468,0.23572,0.023362,0.1475,0.46347,-0.045124,0.22413,-0.2754,-0.41534,0.10864,0.052981,10,0
-0.78841,1.1252,0.93421,1.1558,-0.028518,0.48948,0.067377,0.77536,-0.50798,-0.12405,0.41585,0.2161,-1.4,0.76548,-0.35687,-0.74551,0.50183,0.11929,1.1395,-0.022728,0.026451,0.20426,-0.12879,-0.31966,-0.095104,-0.21442,0.29153,0.12069,13.28,0
-1.3374,1.1094,1.3962,0.038718,0.52027,-0.25916,0.80633,-0.016192,0.42531,0.60752,0.32042,-0.092813,-1.7148,-0.059831,-1.3839,-0.080676,-0.65948,0.26749,-0.1279,0.13732,-0.20043,-0.11635,-0.39865,-0.034692,0.44458,-0.48912,0.25993,0.065547,5.96,0
1.2066,0.14334,-0.13176,0.90249,0.21955,-0.028155,0.099295,0.0020198,0.16671,-0.014766,-1.0727,-0.47121,-0.75213,0.54886,1.3331,0.046136,-0.40158,-0.21313,-0.41557,-0.14914,0.0064145,-0.00017322,-0.18681,-0.77728,0.68691,-0.24662,0.018176,0.011324,31.8,0
1.0718,-0.24993,0.18983,0.19111,-0.61578,-1.0741,0.21363,-0.32251,0.046084,-0.19235,-0.14553,0.57166,0.89162,0.10896,0.97741,0.20915,-0.34837,-0.4596,-0.087734,0.21407,0.095918,0.089349,-0.15951,0.48701,0.3659,1.0561,-0.10143,0.022797,120,0
-0.23864,-0.14669,0.82932,-1.7767,-0.080048,-0.74751,0.40443,-0.10381,-0.75314,0.66314,0.28333,-1.5543,-2.6566,0.11171,-1.3662,1.0032,-0.019346,-0.68144,0.59336,0.10892,0.21906,0.7294,-0.16395,-0.020061,-0.32569,-0.34922,0.2035,-0.0052489,24,0
-2.3954,-1.5454,1.9194,1.0625,-0.62781,1.1546,-0.8615,1.0895,-1.3413,0.20063,0.8242,1.0883,0.53961,-0.071028,-0.38558,-2.4074,1.1034,1.0359,-0.14697,0.56123,-0.12057,-0.47385,0.45308,-0.3239,0.10512,-0.2192,0.26179,-0.12295,231.71,0
-1.3772,0.71482,2.5075,0.86508,-0.29049,1.0773,0.032507,0.51095,0.71779,-0.25642,0.31642,0.75952,-1.4394,-0.59277,-2.3971,-1.0725,0.616,-0.58145,0.71498,-0.12534,-0.34185,-0.60673,-0.09974,-0.0091231,0.32838,-0.50668,-0.032235,0.13984,13.53,0
-0.4718,0.52317,1.949,0.9955,0.37907,-0.57747,0.52141,-0.12894,-0.70496,0.18656,1.5016,0.66485,-0.018763,0.25055,0.42156,-0.0064304,-0.54437,0.31388,0.69205,0.20016,-0.099422,-0.28714,0.15129,0.49037,-0.72525,-0.74183,0.0047836,-0.045977,18.45,0
-0.59932,0.88752,1.5792,-0.11373,0.30499,-0.18283,0.50372,0.24138,-0.7226,-0.62736,1.4659,-0.014763,-1.2294,0.1025,0.58932,0.30813,0.13503,0.091205,-0.039249,-0.088091,-0.13763,-0.52459,-0.057729,-0.05898,-0.32034,0.08918,0.058979,0.098448,1.98,0
1.1309,0.17807,0.53344,1.479,-0.34293,-0.37999,0.063253,-0.022391,0.31298,-0.11884,-0.29439,0.48079,-0.48419,0.14585,-0.085468,-0.80432,0.39992,-1.048,-0.49079,-0.2094,-0.080364,-0.022293,-0.023433,0.40043,0.60726,-0.33202,0.037441,0.019527,13.79,0
-0.94294,0.20607,1.626,1.1084,0.87584,-1.2157,0.27117,-0.089238,-0.75554,-0.26173,-0.37881,0.11945,0.45333,0.25875,1.1387,-0.33105,-0.14636,0.063492,0.46036,0.3119,0.15084,0.1885,-0.14864,0.40717,0.64471,-0.19347,-0.02892,0.0053228,20.17,0
1.0951,-0.014393,1.4086,1.2665,-0.94475,0.029578,-0.59851,0.17529,0.48523,-0.059239,1.24,1.7039,0.78933,-0.32509,-0.63302,0.174,-0.4749,0.25911,-0.0046936,-0.072113,0.013107,0.24801,-0.0025637,0.5701,0.38714,-0.44232,0.074531,0.032215,9.99,0
-1.5695,-1.9321,1.2492,-4.4342,1.2443,0.40269,-0.64955,0.53476,0.88618,-1.2756,1.5253,1.287,-0.30379,-0.14926,0.51447,-3.1331,0.47159,0.1104,-2.3211,-0.17891,-0.074659,0.3974,0.19903,-1.386,-0.14196,-0.98401,0.27408,-0.019784,55.45,0
-0.36361,1.104,1.3007,0.070314,0.07518,-1.0104,0.6834,-0.073378,-0.40187,-0.50823,-0.19929,-0.038078,0.18883,-0.44182,0.88732,0.37765,0.0055531,-0.1473,-0.090921,0.12318,-0.26116,-0.68544,-0.013662,0.33631,-0.15758,0.071699,0.24554,0.099037,0.99,0
1.4559,-0.92838,0.35346,-1.3779,-1.2331,-0.60029,-0.81763,-0.18551,-2.0537,1.3629,-0.073997,-0.32425,1.2777,-0.37808,0.67845,-0.76398,0.77064,-0.7743,-0.51762,-0.28484,-0.30622,-0.46831,0.11944,0.052555,0.25528,-0.31334,0.044343,0.022091,26.5,0
1.0267,-0.66166,0.8976,0.1444,-1.1052,0.020245,-0.70727,0.19592,0.74337,-0.11894,0.74129,0.60326,-0.42165,-0.042892,0.090411,0.69467,-0.59014,0.57224,0.32972,0.11274,0.15066,0.3224,-0.15474,0.097655,0.17464,1.1032,-0.060709,0.016598,99,0
1.0752,-0.33534,1.6805,1.1921,-1.2705,0.3135,-0.87102,0.2354,1.3153,-0.47821,-0.37061,1.5067,0.84851,-1.0678,-1.106,-0.9416,0.7105,-1.0573,-0.29539,-0.11325,0.09293,0.81523,-0.054551,0.73115,0.43146,0.58019,0.062528,0.025628,5.46,0
1.2603,0.29916,0.52768,0.6149,-0.42059,-0.97753,0.10849,-0.2445,-0.058316,-0.085828,-0.098363,0.73237,0.99672,0.10373,0.95696,0.27045,-0.46148,-0.62639,-0.12409,-0.049242,-0.2494,-0.68843,0.12829,0.39897,0.24028,0.092213,-0.024633,0.020529,1.98,0
1.1436,0.12821,0.40726,1.161,-0.50453,-0.90484,0.11199,-0.15167,0.18041,0.0010266,-0.51176,-0.23376,-0.81499,0.51325,1.1211,0.2192,-0.42403,-0.052362,-0.38204,-0.10203,-0.036001,-0.22175,-0.04975,0.34548,0.49566,-0.44044,0.0082086,0.031689,49.99,0
-0.29384,-0.044369,1.0931,-1.5765,-0.10749,-0.79122,0.29147,-0.093164,-1.4064,0.061025,-0.46405,-0.11105,0.56639,-0.045036,0.38337,-1.4576,-0.034908,0.46633,-1.7264,-0.45159,-0.23557,-0.28621,0.069303,0.10763,-0.38514,0.86605,-0.017603,0.039893,24.84,0
-0.56109,0.5087,1.4285,1.2616,0.61708,-0.22675,0.40758,0.078411,-0.33185,-0.32841,-0.66664,0.26537,-0.046452,0.02963,0.0064962,-1.1096,0.50593,-0.70828,0.43756,0.061166,0.063085,0.30906,-0.037181,0.098923,-0.25949,-0.31938,0.18478,0.16759,13.08,0
-0.491,0.90695,1.6454,-0.083531,-0.19556,-0.71017,0.55912,0.11634,-0.53819,-0.12202,1.333,0.24155,-0.96082,0.526,0.22937,0.3772,-0.52001,0.18634,0.23087,0.062757,-0.16807,-0.51739,0.01865,0.49165,-0.2778,0.043841,0.25337,0.11175,9.03,0
0.073631,1.0512,-0.28122,0.85375,1.066,1.2192,-1.2256,-2.2622,-0.58444,-1.4188,0.95853,0.89015,0.27597,-0.61383,1.8376,-0.60071,1.9188,-1.5338,-2.4796,0.42052,-1.1501,0.87067,-0.26673,-1.0487,0.23271,-0.26246,0.18798,0.23143,1,0
-2.565,2.471,2.6494,-1.5643,1.7943,-0.61474,4.1859,-3.8554,5.4366,8.7375,1.683,-1.3095,-0.052481,-4.8907,1.6081,-1.6661,-2.4359,-1.1694,-0.42848,3.5641,-1.6727,-0.46315,-0.53247,0.30649,0.22684,-0.36542,-0.93673,-2.7339,10.35,0
1.2897,-0.6944,0.98668,-0.627,-1.5617,-0.61282,-0.94904,0.068872,-0.74402,0.82557,1.2775,0.28134,-0.36815,0.21853,0.57828,-0.71965,-0.34121,1.5825,-0.66782,-0.48538,-0.41194,-0.81205,0.21787,0.51508,-0.1744,0.8284,-0.039262,0.013061,14.9,0
0.98254,-0.22909,0.0030506,1.444,0.20064,0.63676,0.012166,0.12852,-0.36199,0.44571,-1.5399,-0.83826,-0.45536,0.3286,1.1487,1.0719,-0.73848,-0.56383,-0.49906,0.16804,-0.31522,-1.347,-0.033817,-1.3598,-0.0054592,0.70608,-0.091822,0.024234,154.4,0
0.9925,-0.658,1.0286,0.33316,-1.2343,-0.32245,-0.44525,-0.021941,1.0672,-0.52932,-0.65579,1.0187,0.82272,-0.69458,-0.37888,-0.14259,0.098948,-0.71578,0.42563,0.20735,-0.15575,-0.40598,-0.030386,0.4953,0.12324,0.92756,-0.049838,0.035965,122.36,0
-0.071004,2.1149,-3.5979,0.15933,3.544,2.367,0.7274,0.33581,0.77295,0.83486,1.2294,-0.9863,-0.3446,-4.1432,1.4123,0.89614,2.0761,1.8319,-0.18122,0.99732,-0.45545,-0.53055,0.046282,0.63514,-0.093466,-0.41899,0.46313,-0.1391,2.28,0
1.1461,0.28585,0.56244,1.4593,-0.22589,-0.3463,0.13199,-0.085179,0.13637,-0.15,-0.0961,1.1021,0.68609,-0.089169,-0.21396,-0.85937,0.33194,-1.1921,-0.49575,-0.14853,-0.071473,0.076177,-0.030567,0.44484,0.65004,-0.33574,0.046372,0.020899,6.54,0
1.3206,-1.1743,0.71343,-2.1779,-1.5112,0.059314,-1.3081,0.2988,0.78881,-0.2001,0.83525,0.50627,-0.89231,0.083951,0.87196,-1.8564,0.16327,1.6704,0.061359,-0.57724,-0.35422,-0.36528,0.064822,-0.322,0.1527,-0.0031307,0.075103,0.010941,2.6,0
-0.33446,0.82679,2.2077,0.47057,-0.53408,-0.70274,0.28689,-0.039518,-0.3983,-0.36617,-0.069393,0.22501,0.56593,-0.057279,1.3641,0.080468,-0.19356,-0.028862,0.37479,0.083823,0.053746,0.17434,0.010815,0.73572,-0.62275,0.21999,0.13156,0.15259,6.47,0
-1.3569,0.033724,1.8742,-1.4691,-3.1259,1.6771,-4.9256,-7.4947,-1.2785,-1.1188,-1.7777,-0.23393,-1.8358,-0.18756,-2.595,-0.43805,1.6821,-0.12959,-0.92423,1.3946,-4.1346,0.86438,0.1535,0.66905,1.1082,-0.12067,0.043393,0.23764,52.95,0
1.1962,0.24516,0.63195,0.64294,-0.41313,-0.69973,0.019533,-0.1125,-0.047057,-0.12271,0.37198,0.7944,0.67441,0.20016,1.2119,-0.10552,-0.050858,-1.1516,-0.60307,-0.10948,-0.20387,-0.53364,0.20193,0.40687,0.11614,0.10267,-0.0091212,0.0197,0.89,0
-0.68974,1.0861,1.261,-0.38667,0.023899,-1.1389,0.75214,-0.027374,-0.032902,-0.55984,-0.61179,-0.98659,-1.6787,-0.132,0.64919,0.67328,-0.15778,0.0079151,-0.71873,-0.10104,-0.23001,-0.7473,0.011255,0.28265,-0.44978,-0.087427,0.18255,0.20234,5.99,0
0.86748,-1.1023,0.60896,0.82667,-1.2462,0.072492,-0.50915,0.08733,-0.46495,0.64383,-0.85222,-0.43429,-0.76879,0.080408,0.60141,-1.6696,0.30008,0.94136,-1.4841,-0.2399,-0.24282,-0.55661,-0.11015,0.025722,0.26381,-0.32419,0.04255,0.063652,208.38,0
1.1244,-0.13295,0.58847,0.80487,-0.72627,-0.52187,-0.16701,0.059298,0.36809,-0.0019301,1.0148,0.5966,-1.3464,0.38269,-0.7919,-0.086204,-0.075735,-0.13308,0.43119,-0.13953,-0.16517,-0.44687,0.017617,0.54885,0.34708,0.23995,-0.038564,0.0067647,32.51,0
-0.79297,0.27369,2.612,1.2135,-0.22501,-0.59458,-0.25074,0.16263,0.038633,-0.40165,-0.48577,0.1565,-0.0094387,-0.22434,0.76146,-0.22682,0.0027737,0.21888,0.3771,0.14501,0.1362,0.38114,-0.020689,0.70605,-0.23417,-0.37719,0.16456,0.15504,6.51,0
0.21673,0.71063,1.2249,1.1394,-0.37635,-0.25399,-0.034557,-0.81255,-0.26026,-0.12847,0.053679,0.020851,-0.62693,0.60577,1.5688,-0.43488,0.23392,-0.53432,-0.28838,-0.21441,0.77348,-0.23361,-0.045366,0.36854,0.67542,-0.28628,0.19673,0.22603,18,0
-0.58619,0.49003,0.56407,-1.2284,2.8602,3.3637,0.26367,0.70325,-0.64852,-0.33828,-0.088266,-0.39228,-0.095892,0.13468,1.1405,0.41686,-0.94299,0.09666,0.51392,0.2415,-0.29503,-0.96589,-0.20754,0.98988,0.25782,0.11446,-0.15943,-0.15892,1.98,0
-0.36352,0.055464,1.8576,-1.0854,-0.98192,-0.47303,0.21056,0.02267,-1.6417,0.28699,1.2985,0.49764,0.44837,0.07608,0.15346,-1.0352,-0.33842,1.5079,-0.44138,-0.25988,-0.40821,-0.90778,0.24804,0.49294,-0.52489,0.34045,0.011119,0.060936,70.33,0
-1.0923,0.43075,1.2498,0.42976,1.2721,0.5482,-0.12059,0.45257,-0.41401,-0.31014,1.1193,0.58346,0.37111,-0.29862,2.2838,-1.2811,1.5378,-2.1477,-1.0685,-0.052708,-0.078916,0.07287,0.12624,-0.64816,-1.0491,0.2067,0.4118,0.1888,2.69,0
-0.85706,0.20463,2.187,-0.045589,0.47269,-0.18745,0.43589,0.010475,-0.18209,-0.36953,0.59953,0.28564,-0.80314,-0.10303,-0.83517,-0.084479,-0.35342,0.10538,0.92878,0.17536,-0.23729,-0.61172,-0.1908,0.0033356,0.21267,0.29566,-0.17526,-0.16561,19.29,0
-0.36523,1.1044,1.2902,0.070321,0.043432,-0.9852,0.72714,-0.08131,-0.41681,-0.5189,-0.1874,-0.0047726,0.25866,-0.45546,0.87968,0.3765,0.00066886,-0.15305,-0.093502,0.14078,-0.25701,-0.67935,0.0011465,0.3373,-0.15268,0.071208,0.2438,0.099436,8.99,0
0.87879,-0.26691,0.40971,1.5098,-0.4878,0.37683,-0.38929,0.33136,0.70273,-0.57411,1.112,0.59973,-1.2346,-1.028,-0.78063,-0.081814,0.9797,0.38509,-0.24011,-0.001708,0.025056,0.11053,-0.19124,-0.059199,0.50435,-0.27153,0.0591,0.053501,109.15,0
-0.35647,0.72542,1.9717,0.83134,0.36968,-0.10778,0.75161,-0.12017,-0.42067,-0.059943,-0.50827,0.42551,0.41431,-0.69838,-1.4653,-0.11901,-0.14474,-1.3322,-1.5474,-0.1336,0.020804,0.42431,-0.015989,0.46675,-0.80996,0.65733,-0.04315,-0.046401,0,0
0.05778,1.5504,-1.9504,2.0415,2.2584,4.692,-2.3039,-4.4921,-2.0131,0.10854,-0.44493,0.079247,-0.41882,1.6426,0.91456,0.37916,-0.19904,0.2506,0.59139,1.4193,-2.4771,0.80389,0.28449,0.99305,-0.039252,0.17341,0.18184,0.37808,27,0
-0.42603,1.0412,1.0638,-0.40792,0.077615,-0.81086,0.62073,-1.0486,-0.41671,-0.57525,-0.46557,0.66281,0.97422,-0.15601,-0.25361,-0.43447,0.066692,-0.72072,0.4154,-0.13957,0.75883,-0.1072,-0.13957,0.50035,0.16561,1.0523,-0.024388,0.0083975,2,0
-0.66942,-0.16904,1.3018,0.37052,0.95091,-0.41391,-0.14904,0.12702,0.46312,-0.59566,-1.7787,0.4436,0.89283,-0.56917,-0.75207,0.22979,-0.8428,0.30466,-0.5194,0.06016,0.29749,0.89077,0.012742,-0.40776,-0.67819,-0.51318,0.25335,0.25434,11.64,0
0.94803,0.31872,0.73059,2.584,-0.20646,-0.21318,0.22033,-0.06207,-0.86802,0.58117,0.1012,0.4704,0.67528,0.20946,0.70433,0.30911,-0.28168,-0.92469,-1.5213,0.034971,0.039315,-0.06983,0.0040942,0.39646,0.29503,-0.076226,-0.0044476,0.041688,94.5,0
-0.53,0.76655,1.7594,-1.1601,-0.50104,-1.4045,0.67928,-0.24259,0.52087,-0.11728,-3.20E-05,-0.32008,-0.88631,-0.17652,0.60622,0.42654,-0.56805,-0.49652,-0.9826,0.13824,-0.16303,-0.21941,0.016959,0.93413,-0.32738,0.66848,0.11426,-0.091385,2.31,0
1.1414,0.081893,0.50362,1.4872,-0.47317,-0.41138,-0.053193,0.071036,0.55349,-0.069686,-0.56606,-0.36348,-2.0695,0.45959,0.08858,-0.72992,0.48947,-0.85373,-0.47757,-0.32235,-0.10234,-0.15023,0.001322,0.36946,0.55629,-0.32664,0.028101,0.015215,7.89,0
-0.94262,0.65732,1.1915,1.3265,0.97674,-0.83297,0.23893,0.1634,-0.58498,-0.78964,-0.1445,-1.4452,-2.1159,-0.61713,1.9668,-0.2037,1.5007,0.58679,0.27147,0.11526,0.062165,-0.016076,-0.23631,-0.082802,0.35749,-0.11053,0.080796,0.11326,1,0
-0.76497,1.3395,1.2094,0.0059394,-0.33181,-0.91924,0.43438,0.30884,-0.69856,-0.56819,-0.39737,0.57246,0.96521,0.28559,0.71376,0.28085,-0.27469,-0.41823,0.0006556,0.062044,-0.17051,-0.53474,0.043176,0.38821,-0.13703,0.070418,0.14273,0.060537,11.99,0
-1.1672,1.2636,-0.10985,-0.78362,-1.4727,-0.2128,1.7327,-0.88295,-0.33191,-0.83291,-0.69705,0.78041,1.0263,0.049649,-0.74825,0.031018,-0.12482,-0.73603,-0.33615,-0.3689,0.77075,0.10527,0.12768,0.50961,-0.40195,0.83524,0.28602,0.067264,302.1,0
-0.81076,0.6545,2.2173,0.10434,-0.2868,0.11783,0.28755,-0.73646,0.69909,-0.62557,-0.76773,-0.42415,-1.6833,-0.2839,-0.39481,-0.23516,-0.12024,-0.33153,-1.5403,-0.45508,0.93819,0.57165,-0.10161,0.36393,-0.17095,-0.47152,0.058958,-0.079157,30.3,0
-0.93181,1.5277,0.81889,0.05699,-0.31993,-1.0547,0.35879,0.35407,-0.39259,-0.43268,-0.31128,0.16612,0.3215,-0.21051,0.85718,0.47978,0.15989,-0.13363,-0.12768,0.14348,-0.24997,-0.71379,0.044634,0.33442,-0.081413,0.078215,0.2317,0.09092,8.99,0
1.0301,-0.29509,-0.10992,0.07154,-0.31825,-0.91298,0.43193,-0.30289,-0.044433,-0.22975,-0.49811,0.31853,0.52152,0.31636,1.001,0.40147,-0.45709,-0.86685,0.40546,0.27936,-0.45849,-1.7267,0.087429,-0.10854,-0.023411,0.52592,-0.12027,0.031205,160,0
-0.59882,0.073254,-0.11379,-2.3152,1.6444,4.3895,3.1742,-1.0324,0.67303,0.89255,0.38667,-0.92911,-0.21528,-1.2137,0.83292,0.3613,-1.7781,-0.32027,-0.003902,-0.10445,-0.58854,-0.49647,-0.27657,1.0696,-0.62908,0.4015,-1.3466,-1.2285,380.95,0
1.0986,-1.2225,-0.31912,-1.7234,-0.41617,0.63506,-0.41785,0.060453,0.083646,-0.2495,0.21315,1.6043,1.6262,-0.2291,-0.16073,-2.202,-0.095717,1.2659,0.57078,-0.12344,-0.51124,-1.0061,-0.22711,-1.3351,0.56314,-0.60573,0.071881,0.029739,156.98,0
1.2681,0.28583,-0.14728,1.0477,0.67212,0.65666,0.13831,-0.010785,0.15827,-0.16617,-1.5312,0.87108,1.6249,-0.31937,-0.15759,-0.38591,-0.33184,-0.70714,0.15042,-0.051828,-0.17763,-0.18953,-0.25155,-1.2662,0.9019,-0.23084,0.048271,0.0047638,6.54,0
-1.7821,-0.32608,2.2821,-0.38181,1.0613,2.6664,0.31143,0.36413,1.0804,0.65249,1.2183,0.1214,-0.95289,-0.90559,0.80376,-0.97125,0.20951,-1.2253,-0.72636,0.17909,-0.31655,0.4804,0.19399,-1.8672,0.14566,0.49121,0.24813,-0.50404,74.47,0
-0.69582,0.58177,2.3782,0.063396,0.32912,-0.44986,1.2691,-0.75836,0.38171,0.11701,-0.61131,-0.48248,-0.77852,-0.74991,-0.17064,-0.65081,-0.19769,-0.56183,0.50129,0.067065,-0.32795,-0.36968,-0.42699,0.42017,0.23521,0.19496,-0.70847,-0.62122,30.5,0
-5.1663,-5.4494,2.9885,2.659,1.9482,-0.85447,-0.32639,-1.0174,1.9839,1.0552,-0.50351,0.23432,0.84751,-2.3855,0.32619,-0.93584,0.1915,-0.22743,2.8627,-2.5389,-1.2972,1.1723,3.1504,0.57408,1.0184,0.9871,0.65828,-1.6097,85,0
-0.48723,0.50583,0.88067,0.97299,0.82337,0.28774,0.72504,0.02104,-0.26814,-0.36704,-2.1663,-0.44554,-0.016438,-0.039178,-0.0903,-0.38498,-0.261,0.24346,1.3293,0.22084,-0.052209,-0.12957,-0.17715,-1.0041,0.16932,-0.23425,0.12924,0.13925,67.36,0
1.3552,-1.3189,0.16636,-1.5748,-1.2793,-0.18279,-0.9856,-0.012855,-1.9809,1.5583,0.48338,-0.63043,0.14894,-0.058329,0.077657,0.19951,-0.051388,0.59586,0.42153,-0.13887,-0.409,-1.0909,0.026299,-0.57338,0.15209,-0.45398,0.011317,0.023964,101,0
-0.40185,1.0151,1.302,-0.042208,0.055806,-0.68309,0.56114,0.10641,-0.57088,-0.32579,1.3921,0.32059,-0.50996,-0.12339,0.25419,0.60484,-0.21167,0.42538,0.20286,0.098547,-0.21593,-0.62317,-0.01388,0.26295,-0.20735,0.056362,0.23704,0.087456,4.45,0
1.2522,-0.12678,0.28029,0.57942,-0.37412,-0.21522,-0.19308,0.011076,0.77045,-0.1972,-1.5778,-0.37788,-0.98938,0.052592,0.055325,0.1188,-0.22932,-0.33675,0.57205,-0.12225,-0.3603,-0.95957,-0.023837,-0.4622,0.38173,0.34052,-0.034929,0.0075249,23.88,0
1.1233,-0.17014,0.89877,1.5724,-0.72742,0.22664,-0.52265,0.28541,1.174,-0.19491,-1.1921,-0.39536,-2.2138,0.0053512,-0.48569,-0.72726,0.55414,-0.64528,-0.24163,-0.33491,-0.10996,-0.032197,-0.044257,0.04235,0.54719,-0.25056,0.060741,0.0177,5,0
-1.0975,1.2462,0.46485,-0.1782,0.2495,-0.72506,1.1978,-0.35858,-0.15311,0.38381,-0.82265,-0.072848,0.4505,0.0016201,0.58112,-0.01856,-0.54276,-0.23851,0.19542,0.031587,-0.050148,0.11463,-0.18897,-0.066727,-0.16096,0.27526,0.11765,0.27202,73,0
-0.74512,0.44644,1.7142,-0.14663,-0.24429,-0.96306,0.56654,-0.044998,0.27448,-0.68654,-0.78868,-0.21376,-1.2152,-0.056879,-0.70021,-0.096157,-0.07991,-0.62547,-0.37612,-0.22064,-0.14923,-0.4407,0.08886,0.70818,-0.57054,0.036992,-0.041732,0.18218,33.33,0
1.1685,0.28417,0.42798,1.382,-0.057586,-0.15717,0.13299,-0.070709,0.14184,-0.15293,-0.36841,1.0537,0.85417,-0.13072,-0.20228,-0.76957,0.20723,-1.0994,-0.37387,-0.13022,-0.091412,0.025132,-0.072434,0.12177,0.69713,-0.31595,0.04661,0.017891,6.86,0
1.1715,0.11137,0.35899,0.21084,-0.56082,-1.4085,0.35458,-0.35331,-0.11827,-0.22657,0.30915,0.84966,0.79554,0.2691,0.90238,0.073092,-0.19353,-1.1612,0.12104,0.058719,-0.45473,-1.4518,0.26573,0.71564,-0.033477,0.28519,-0.080931,0.024925,54.75,0
